DATE;WIG20;WHV20(21);WIV20;WIV20(CALL);WIV20(PUT)
2014-07-30;2346.51;0.1113;0.165;0.1542;0.1797
2014-07-31;2320.85;0.1124;0.1629;0.1556;0.1839
2014-08-01;2341.91;0.1178;0.1721;0.1587;0.1821
2014-08-04;2361.56;0.1206;0.1674;0.1514;0.179
2014-08-05;2369.33;0.1187;0.1624;0.1601;0.1797
2014-08-06;2362.27;0.1161;0.1714;0.1575;0.1846
2014-08-07;2332.73;0.1216;0.1653;0.1526;0.1785
2014-08-08;2315.65;0.1241;0.1722;0.1598;0.185
2014-08-11;2351.98;0.1278;0.1714;0.1576;0.1886
2014-08-12;2349.48;0.1271;0.1718;0.1558;0.1809
2014-08-13;2381.74;0.1359;0.1687;0.1545;0.1808
2014-08-14;2415.76;0.1444;0.1655;0.1547;0.1753
2014-08-18;2448.73;0.1515;0.1653;0.1574;0.176
2014-08-19;2447.99;0.1506;0.1591;0.1523;0.1673
2014-08-20;2451.06;0.1503;0.1635;0.1522;0.1678
2014-08-21;2449.87;0.1477;0.1604;0.1551;0.1632
2014-08-22;2439.03;0.148;0.1613;0.1531;0.1648
2014-08-25;2449.8;0.1484;0.1661;0.1563;0.1733
2014-08-26;2468.76;0.1502;0.1644;0.162;0.171
2014-08-27;2467.29;0.1496;0.1674;0.1581;0.1794
2014-08-28;2421.4;0.1646;0.1752;0.1624;0.1853
2014-08-29;2416.97;0.149;0.1674;0.1565;0.1758
2014-09-01;2443.14;0.1451;0.1549;0.1525;0.1723
2014-09-02;2463.1;0.1446;0.1542;0.1503;0.1594
2014-09-03;2513.96;0.1566;0.1652;0.1583;0.1697
2014-09-04;2538.15;0.1583;0.1572;0.1474;0.1693
2014-09-05;2541.42;0.1569;0.1582;0.1485;0.1663
2014-09-08;2551.47;0.1454;0.1644;0.157;0.1696
2014-09-09;2542.88;0.1419;0.1576;0.1513;0.1615
2014-09-10;2536.44;0.1378;0.148;0.1525;0.146
2014-09-11;2501.58;0.15;0.1486;0.151;0.1442
2014-09-12;2497.38;0.1456;0.1384;0.1297;0.1462
2014-09-15;2489.77;0.1398;0.155;0.1466;0.1794
2014-09-16;2498.48;0.1329;0.1677;0.1548;0.1772
2014-09-17;2515.27;0.1343;0.167;0.1633;0.1693
2014-09-18;2503.16;0.136;0.177;0.1768;0.1771
2014-09-19;2539.6;0.1437;0.1555;0.1403;0.1636
2014-09-22;2515.79;0.1474;0.1487;0.1377;0.1555
2014-09-23;2485.29;0.1544;0.1472;0.136;0.1519
2014-09-24;2475.05;0.153;0.1479;0.1352;0.1565
2014-09-25;2469.68;0.1532;0.145;0.1401;0.1489
2014-09-26;2484.02;0.1379;0.1438;0.1334;0.1539
2014-09-29;2485.51;0.1374;0.1473;0.1329;0.1515
2014-09-30;2500.29;0.1342;0.1494;0.134;0.1532
2014-10-01;2462.6;0.1429;0.1444;0.1353;0.157
2014-10-02;2434.37;0.1271;0.1497;0.142;0.1519
2014-10-03;2444.06;0.1223;0.1598;0.1377;0.1622
2014-10-06;2446.89;0.1222;0.1527;0.141;0.1599
2014-10-07;2436.39;0.1206;0.1446;0.143;0.1547
2014-10-08;2410.88;0.1241;0.1506;0.1436;0.1576
2014-10-09;2424.95;0.1274;0.1506;0.1438;0.1623
2014-10-10;2392.62;0.127;0.1586;0.1504;0.1638
2014-10-13;2394.22;0.1273;0.168;0.1544;0.1748
2014-10-14;2402.9;0.1288;0.1649;0.1501;0.1672
2014-10-15;2381.76;0.1296;0.1662;0.1601;0.1804
2014-10-16;2382.72;0.1258;0.1684;0.1619;0.1809
2014-10-17;2401.13;0.1305;0.1666;0.1639;0.1693
2014-10-20;2386.61;0.1163;0.1645;0.1574;0.1676
2014-10-21;2423.29;0.1298;0.1614;0.1554;0.1653
2014-10-22;2429.1;0.1248;0.1583;0.1542;0.1649
2014-10-23;2433.84;0.1247;0.1578;0.1536;0.1632
2014-10-24;2426.2;0.1249;0.1557;0.1495;0.1652
2014-10-27;2437.72;0.1242;0.1568;0.1487;0.1664
2014-10-28;2456.73;0.1278;0.1569;0.1465;0.1643
2014-10-29;2449.49;0.1257;0.1572;0.146;0.1623
2014-10-30;2441.71;0.1149;0.1558;0.1468;0.1623
2014-10-31;2463.68;0.1117;0.1513;0.1444;0.1635
2014-11-03;2462.51;0.1111;0.1549;0.1418;0.1599
2014-11-04;2462.33;0.111;0.1505;0.1408;0.1561
2014-11-05;2441.56;0.1142;0.1482;0.1385;0.1572
2014-11-06;2435.48;0.1079;0.1507;0.1407;0.1603
2014-11-07;2417.45;0.1094;0.1493;0.1405;0.1628
2014-11-10;2407.05;0.0994;0.1512;0.1472;0.16
2014-11-12;2402.02;0.0997;0.1488;0.1443;0.1646
2014-11-13;2393.36;0.0997;0.1621;0.1594;0.1643
2014-11-14;2418.4;0.101;0.1612;0.1579;0.1649
2014-11-17;2418.78;0.101;0.1626;0.1638;0.1605
2014-11-18;2431.23;0.0991;0.1608;0.1594;0.1623
2014-11-19;2421.67;0.0975;0.1541;0.1514;0.1588
2014-11-20;2396.52;0.0894;0.1609;0.1607;0.1612
2014-11-21;2418.26;0.095;0.1579;0.154;0.1618
2014-11-24;2410.65;0.0952;0.1588;0.1569;0.1612
2014-11-25;2410.27;0.0947;0.1632;0.159;0.1648
2014-11-26;2420.66;0.0944;0.1652;0.1565;0.1702
2014-11-27;2428.35;0.0906;0.1573;0.1522;0.164
2014-11-28;2416.93;0.0914;0.1573;0.1506;0.1676
2014-12-01;2417.11;0.091;0.1614;0.1517;0.1711
2014-12-02;2446.32;0.0955;0.1629;0.1539;0.1727
2014-12-03;2445.4;0.0955;0.1589;0.1521;0.1617
2014-12-04;2417.21;0.1033;0.1598;0.1549;0.1651
2014-12-05;2438.42;0.1046;0.1513;0.1459;0.1588
2014-12-08;2431.89;0.1046;0.1579;0.1501;0.1709
2014-12-09;2398.03;0.1128;0.1589;0.1516;0.1707
2014-12-10;2371.43;0.1182;0.1663;0.1636;0.1703
2014-12-11;2379.6;0.119;0.1717;0.1619;0.1801
2014-12-12;2360;0.1216;0.1669;0.1583;0.1791
2014-12-15;2321.57;0.1263;0.2025;0.2173;0.184
2014-12-16;2271.27;0.1439;0.2289;0.2543;0.1957
2014-12-17;2288.7;0.146;0.2615;0.2619;0.261
2014-12-18;2330.83;0.1634;0.2148;0.2146;0.215
2014-12-19;2310.88;0.1623;0.1641;0.1819;0.1554
2014-12-22;2321.83;0.1593;0.1701;0.1811;0.1559
2014-12-23;2323.04;0.1594;0.1545;0.1535;0.1571
2014-12-29;2302.59;0.1612;0.1633;0.1755;0.1486
2014-12-30;2315.94;0.162;0.1729;0.1941;0.145
2015-01-02;2309.39;0.1609;0.1505;0.1436;0.1533
2015-01-05;2264.75;0.1716;0.1482;0.1463;0.1502
2015-01-07;2307.46;0.1875;0.1508;0.1472;0.1558
2015-01-08;2361.48;0.2018;0.151;0.1484;0.154
2015-01-09;2337.21;0.204;0.1557;0.1522;0.1593
2015-01-12;2330.04;0.2011;0.1652;0.1536;0.1732
2015-01-13;2367.65;0.2074;0.1677;0.1598;0.1738
2015-01-14;2336.66;0.2115;0.1746;0.1609;0.1822
2015-01-15;2265.21;0.2314;0.1953;0.171;0.2032
2015-01-16;2252.33;0.2296;0.2163;0.2092;0.2213
2015-01-19;2255.12;0.229;0.2395;0.2257;0.25
2015-01-20;2242.42;0.2284;0.2316;0.2165;0.2433
2015-01-21;2287.86;0.2352;0.2253;0.2139;0.2489
2015-01-22;2319.45;0.2268;0.2075;0.1857;0.2189
2015-01-23;2319.59;0.2255;0.1838;0.172;0.1846
2015-01-26;2307.29;0.2168;0.181;0.1721;0.1892
2015-01-27;2309.86;0.2148;0.1895;0.165;0.199
2015-01-28;2319.18;0.2146;0.1729;0.1538;0.1783
2015-01-29;2340.77;0.2171;0.1785;0.1534;0.192
2015-01-30;2341;0.2144;0.1761;0.1594;0.1796
2015-02-02;2330.14;0.2144;0.1816;0.1617;0.1866
2015-02-03;2335.42;0.2142;0.1675;0.1588;0.195
2015-02-04;2341.68;0.2012;0.1796;0.1614;0.1898
2015-02-05;2341.58;0.1913;0.1738;0.1473;0.1872
2015-02-06;2354.47;0.1739;0.1736;0.1594;0.1828
2015-02-09;2339.79;0.1714;0.1831;0.1579;0.1896
2015-02-10;2340.12;0.171;0.1832;0.1602;0.1888
2015-02-11;2323.5;0.1625;0.1882;0.1644;0.1963
2015-02-12;2338.37;0.1579;0.1807;0.1668;0.1912
2015-02-13;2346.95;0.1095;0.1874;0.1669;0.1984
2015-02-16;2362;0.1071;0.185;0.1678;0.1982
2015-02-17;2360.31;0.1076;0.1843;0.1624;0.1899
2015-02-18;2346.71;0.1077;0.1897;0.1586;0.1951
2015-02-19;2348.06;0.0855;0.1775;0.1595;0.1894
2015-02-20;2348.94;0.0722;0.1739;0.1592;0.1817
2015-02-23;2365.58;0.0756;0.1795;0.1614;0.1893
2015-02-24;2363.61;0.0724;0.174;0.1662;0.1855
2015-02-25;2354.65;0.0744;0.1758;0.1665;0.1873
2015-02-26;2361.01;0.0739;0.1769;0.1664;0.1844
2015-02-27;2367.1;0.0675;0.1745;0.1677;0.1793
2015-03-02;2358.25;0.0692;0.1775;0.1699;0.1886
2015-03-03;2323.09;0.0861;0.1848;0.1826;0.1882
2015-03-04;2338;0.0888;0.1824;0.1744;0.1899
2015-03-05;2355.75;0.0922;0.1722;0.1618;0.1799
2015-03-06;2345.93;0.0935;0.1752;0.163;0.1793
2015-03-09;2344.12;0.0914;0.1734;0.1677;0.1774
2015-03-10;2312.96;0.1004;0.1763;0.1685;0.1812
2015-03-11;2325.12;0.1024;0.1805;0.166;0.1895
2015-03-12;2329.81;0.0996;0.1762;0.1664;0.1897
2015-03-13;2303.4;0.1045;0.174;0.1653;0.1887
2015-03-16;2311.04;0.1043;0.1882;0.1732;0.2004
2015-03-17;2330.39;0.1062;0.183;0.1719;0.2003
2015-03-18;2344.36;0.1087;0.1675;0.162;0.1693
2015-03-19;2384.78;0.1225;0.199;0.2189;0.1851
2015-03-20;2407.7;0.1263;0.1524;0.1472;0.1601
2015-03-23;2414.39;0.1263;0.1517;0.1375;0.161
2015-03-24;2412.32;0.1247;0.145;0.1349;0.1558
2015-03-25;2395.4;0.1277;0.1428;0.1311;0.152
2015-03-26;2376.39;0.1304;0.1388;0.1271;0.1442
2015-03-27;2373.18;0.1302;0.1409;0.1318;0.1458
2015-03-30;2396.44;0.1342;0.1397;0.1309;0.1422
2015-03-31;2395.94;0.1333;0.1374;0.1317;0.1395
2015-04-01;2392.7;0.1206;0.1355;0.1289;0.1409
2015-04-02;2400.65;0.1194;0.1379;0.1275;0.1451
2015-04-07;2420.78;0.12;0.1361;0.1348;0.1383
2015-04-08;2424.82;0.1183;0.1346;0.1287;0.1413
2015-04-09;2441.89;0.1194;0.1356;0.1348;0.146
2015-04-10;2443.62;0.1056;0.1353;0.1271;0.1376
2015-04-13;2442.47;0.1057;0.149;0.1226;0.1496
2015-04-14;2434.89;0.1074;0.1325;0.125;0.1412
2015-04-15;2475.33;0.1066;0.1333;0.1238;0.1431
2015-04-16;2503.65;0.1102;0.1331;0.1244;0.1457
2015-04-17;2463.96;0.1285;0.1399;0.1338;0.1453
2015-04-20;2505.34;0.1372;0.1511;0.1328;0.1621
2015-04-21;2509.5;0.1274;0.1428;0.1358;0.1554
2015-04-22;2520.38;0.1249;0.146;0.1435;0.1619
2015-04-23;2522.78;0.1249;0.1561;0.1489;0.1641
2015-04-24;2519.2;0.1251;0.1608;0.1567;0.1647
2015-04-27;2549.4;0.125;0.1602;0.159;0.163
2015-04-28;2548.98;0.1191;0.1498;0.1438;0.1659
2015-04-29;2521.57;0.1281;0.1548;0.1359;0.1643
2015-04-30;2514.63;0.1269;0.1554;0.1446;0.1708
2015-05-04;2523.09;0.1267;0.1629;0.137;0.1746
2015-05-05;2507.95;0.1295;0.1571;0.14;0.1747
2015-05-06;2524.54;0.1303;0.1591;0.1409;0.1668
2015-05-07;2522.61;0.1289;0.1656;0.1534;0.1728
2015-05-08;2546.78;0.1315;0.1611;0.1507;0.1697
2015-05-11;2535.1;0.1325;0.1636;0.1518;0.1763
2015-05-12;2542.65;0.1325;0.165;0.1442;0.1747
2015-05-13;2540.26;0.1326;0.1649;0.1497;0.1703
2015-05-14;2513.58;0.1386;0.1607;0.1463;0.1749
2015-05-15;2514.84;0.1273;0.1569;0.1467;0.1816
2015-05-18;2523.59;0.1217;0.1529;0.1478;0.1598
2015-05-19;2523.35;0.106;0.2255;0.1374;0.2881
2015-05-20;2521.07;0.0896;0.1452;0.1354;0.1588
2015-05-21;2524.83;0.0896;0.1417;0.1289;0.1578
2015-05-22;2516.76;0.0891;0.1386;0.1234;0.1525
2015-05-25;2473.17;0.1077;0.1444;0.1328;0.1554
2015-05-26;2448.81;0.1121;0.1418;0.1352;0.1547
2015-05-27;2460.74;0.1038;0.1433;0.1367;0.1539
2015-05-28;2441.15;0.1059;0.1424;0.1384;0.1546
2015-05-29;2437.81;0.101;0.1431;0.1393;0.1485
2015-06-01;2437.09;0.101;0.1502;0.1436;0.1586
2015-06-02;2408.73;0.1053;0.1495;0.1416;0.1578
2015-06-03;2388.93;0.1066;0.1569;0.1515;0.1626
2015-06-05;2365.58;0.1045;0.1579;0.1577;0.1582
2015-06-08;2354.26;0.1042;0.1736;0.1795;0.1685
2015-06-09;2338.65;0.0935;0.1718;0.1708;0.1726
2015-06-10;2384.49;0.1243;0.1821;0.1745;0.1915
2015-06-11;2383.87;0.1228;0.1697;0.1673;0.1724
2015-06-12;2358.73;0.1253;0.1682;0.1613;0.1719
2015-06-15;2358.03;0.123;0.1701;0.1684;0.1715
2015-06-16;2356.77;0.1227;0.183;0.182;0.184
2015-06-17;2321.39;0.1271;0.2155;0.2099;0.2176
2015-06-18;2334.36;0.1308;0.2168;0.2282;0.2067
2015-06-19;2299.35;0.1362;0.1682;0.1658;0.169
2015-06-22;2350.09;0.1632;0.1663;0.1594;0.1787
2015-06-23;2341.26;0.1632;0.1693;0.1575;0.1731
2015-06-24;2348.97;0.1563;0.1635;0.1499;0.1778
2015-06-25;2354.74;0.1547;0.1642;0.1531;0.174
2015-06-26;2333.82;0.1546;0.1727;0.1547;0.1811
2015-06-29;2291.23;0.1633;0.1747;0.1691;0.1776
2015-06-30;2317.84;0.171;0.1652;0.1634;0.1694
2015-07-01;2293.03;0.1733;0.1696;0.1717;0.1675
2015-07-02;2294.37;0.1706;0.1661;0.1581;0.1799
2015-07-03;2278.17;0.1701;0.1737;0.1696;0.1788
2015-07-06;2272.09;0.1678;0.2062;0.2256;0.1872
2015-07-07;2218.64;0.1843;0.188;0.1711;0.2004
2015-07-08;2216.39;0.1839;0.1884;0.1844;0.1904
2015-07-09;2230.65;0.169;0.1846;0.1829;0.1885
2015-07-10;2270.84;0.1842;0.1831;0.1817;0.1847
2015-07-13;2269;0.1817;0.1814;0.1756;0.1893
2015-07-14;2259.98;0.1817;0.184;0.1774;0.1871
2015-07-15;2257.62;0.1817;0.181;0.1681;0.1913
2015-07-16;2298.54;0.1878;0.1824;0.1829;0.1818
2015-07-17;2285.03;0.1874;0.178;0.1711;0.1854
2015-07-20;2244.63;0.1902;0.18;0.1726;0.1888
2015-07-21;2249.67;0.1713;0.1813;0.1729;0.1865
2015-07-22;2185.83;0.1951;0.1888;0.1818;0.195
2015-07-23;2200.84;0.197;0.1947;0.1873;0.2033
2015-07-24;2187.67;0.1961;0.1957;0.1772;0.2085
2015-07-27;2189.08;0.1956;0.1958;0.1874;0.2107
2015-07-28;2194.24;0.188;0.2014;0.1842;0.2076
2015-07-29;2212.02;0.1852;0.194;0.1866;0.2019
2015-07-30;2188.92;0.185;0.193;0.177;0.2022
2015-07-31;2227.51;0.1973;0.1883;0.1819;0.1975
2015-08-03;2230.28;0.1963;0.1927;0.1861;0.1984
2015-08-04;2227.98;0.1962;0.1868;0.1751;0.2
2015-08-05;2258.62;0.1835;0.1891;0.1838;0.1944
2015-08-06;2196.22;0.2094;0.2026;0.1797;0.2196
2015-08-07;2196.78;0.208;0.2008;0.1932;0.2102
2015-08-10;2222.25;0.2018;0.1945;0.1815;0.2035
2015-08-11;2219.57;0.2018;0.1989;0.1904;0.2042
2015-08-12;2200.08;0.2034;0.1929;0.1871;0.2001
2015-08-13;2224.74;0.208;0.1953;0.1895;0.1987
2015-08-14;2198.22;0.1997;0.1906;0.1826;0.1967
2015-08-17;2174.11;0.2017;0.1942;0.1902;0.199
2015-08-18;2169.59;0.1936;0.1954;0.2021;0.1949
2015-08-19;2192.14;0.1977;0.2029;0.2008;0.2066
2015-08-20;2200.86;0.1705;0.1989;0.1973;0.2056
2015-08-21;2179.73;0.1721;0.211;0.2008;0.2183
2015-08-24;2056.38;0.2652;0.2582;0.2545;0.2619
2015-08-25;2070.56;0.2671;0.2788;0.282;0.2764
2015-08-26;2074.49;0.267;0.3039;0.2745;0.3164
2015-08-27;2117.83;0.277;0.2723;0.2614;0.2978
2015-08-28;2145.12;0.2798;0.2737;0.2627;0.2889
2015-08-31;2163.71;0.274;0.2619;0.2547;0.2674
2015-09-01;2115.75;0.2834;0.2837;0.2707;0.2894
2015-09-02;2107.58;0.2834;0.2857;0.2757;0.2902
2015-09-03;2155.07;0.2912;0.2778;0.2774;0.2782
2015-09-04;2146.47;0.2757;0.2668;0.249;0.2907
2015-09-07;2132.36;0.2763;0.267;0.2547;0.282
2015-09-08;2135.15;0.2724;0.2485;0.2476;0.2492
2015-09-09;2142.53;0.2731;0.2507;0.239;0.2627
2015-09-10;2184.96;0.2815;0.2563;0.2428;0.2713
2015-09-11;2185.46;0.2783;0.2498;0.2384;0.2727
2015-09-14;2183.05;0.2753;0.2884;0.271;0.2982
2015-09-15;2185.88;0.2726;0.2889;0.27;0.3074
2015-09-16;2181.8;0.2725;0.2799;0.2667;0.3403
2015-09-17;2199.46;0.2716;0.3509;0.3399;0.375
2015-09-18;2168.19;0.2758;0.2324;0.2225;0.2796
2015-09-21;2178.27;0.2743;0.2351;0.2104;0.2584
2015-09-22;2137.88;0.1881;0.24;0.2182;0.2542
2015-09-23;2106.8;0.1956;0.2204;0.2046;0.2389
2015-09-24;2082.95;0.2001;0.2309;0.2122;0.2405
2015-09-25;2091.73;0.1863;0.2276;0.2132;0.2433
2015-09-28;2059.41;0.1866;0.2279;0.2081;0.2471
2015-09-29;2043;0.1835;0.226;0.2218;0.235
2015-09-30;2066.37;0.1749;0.221;0.2208;0.2211
2015-10-01;2049.93;0.1763;0.2257;0.2211;0.2388
2015-10-02;2036.32;0.1542;0.2261;0.2228;0.2345
2015-10-05;2088.27;0.1822;0.2262;0.2307;0.2192
2015-10-06;2102.87;0.1833;0.2182;0.2188;0.2175
2015-10-07;2110.39;0.1838;0.2158;0.2055;0.2281
2015-10-08;2126.48;0.1855;0.2013;0.1932;0.2085
2015-10-09;2143.28;0.1735;0.1922;0.1874;0.2041
2015-10-12;2133.56;0.1739;0.1903;0.1721;0.2225
2015-10-13;2123.43;0.1744;0.1913;0.1807;0.2083
2015-10-14;2118.97;0.1741;0.2077;0.1715;0.2251
2015-10-15;2136.42;0.1773;0.2011;0.1845;0.2146
2015-10-16;2121.94;0.1752;0.2032;0.1804;0.2155
2015-10-19;2111.04;0.1696;0.206;0.1941;0.2259
2015-10-20;2116.81;0.1689;0.1957;0.1817;0.2077
2015-10-21;2105.65;0.1573;0.2095;0.1847;0.2314
2015-10-22;2106.27;0.1488;0.2009;0.1904;0.2109
2015-10-23;2107.43;0.1429;0.1984;0.1911;0.2152
2015-10-26;2110.74;0.1423;0.2057;0.1947;0.2131
2015-10-27;2113.06;0.1296;0.205;0.1989;0.2291
2015-10-28;2105.63;0.1265;0.2117;0.1898;0.2215
2015-10-29;2059.34;0.1456;0.2002;0.1847;0.2298
2015-10-30;2060.03;0.1428;0.2048;0.1853;0.2277
2015-11-02;2077.09;0.1431;0.1962;0.1879;0.2001
2015-11-03;2061.38;0.115;0.2108;0.1872;0.2194
2015-11-04;2063.08;0.1117;0.1979;0.1884;0.2198
2015-11-05;2041.24;0.1154;0.1905;0.1835;0.2148
2015-11-06;2019.78;0.1143;0.1947;0.1916;0.2009
2015-11-09;2012.97;0.1079;0.2034;0.1978;0.2083
2015-11-10;2021.92;0.1107;0.2035;0.2026;0.2066
2015-11-12;2013.67;0.1106;0.2029;0.1972;0.2095
2015-11-13;1978.87;0.1222;0.2002;0.1964;0.2066
2015-11-16;1971.43;0.1147;0.2087;0.2028;0.2146
2015-11-17;2007.62;0.1374;0.2068;0.2068;0.2068
2015-11-18;2023.98;0.142;0.2021;0.1968;0.2077
2015-11-19;2009.73;0.142;0.208;0.1955;0.2184
2015-11-20;2021.99;0.1446;0.1953;0.1867;0.208
2015-11-23;1982.57;0.157;0.2015;0.18;0.2266
2015-11-24;1943.99;0.1668;0.2003;0.1936;0.2108
2015-11-25;1943.3;0.1662;0.1885;0.183;0.1941
2015-11-26;1963.89;0.173;0.1956;0.1892;0.2002
2015-11-27;1936.05;0.177;0.1975;0.1914;0.2062
2015-11-30;1925.72;0.1641;0.1978;0.1909;0.2054
2015-12-01;1923.94;0.1638;0.1981;0.1927;0.2075
2015-12-02;1886.5;0.1677;0.199;0.1922;0.2064
2015-12-03;1867.96;0.1684;0.1976;0.1963;0.2004
2015-12-04;1868.24;0.1681;0.2146;0.2085;0.2296
2015-12-07;1864.92;0.167;0.2491;0.2463;0.2515
2015-12-08;1814.88;0.1842;0.2683;0.27;0.2599
2015-12-09;1773.21;0.1945;0.297;0.3003;0.2933
2015-12-10;1798.86;0.2042;0.31;0.3167;0.2985
2015-12-11;1757.37;0.2133;0.3436;0.344;0.3426
2015-12-14;1754.74;0.2101;0.3674;0.3589;0.3752
2015-12-15;1771.99;0.2169;0.3695;0.3476;0.4182
2015-12-16;1803.68;0.2163;0.4007;0.3671;0.475
2015-12-17;1840.57;0.2295;0.4134;0.3995;0.4461
2015-12-18;1858.87;0.2347;0.2507;0.2421;0.2633
2015-12-21;1866.19;0.2336;0.2439;0.2306;0.2578
2015-12-22;1873.78;0.2276;0.2466;0.219;0.2641
2015-12-23;1879.75;0.2197;0.2299;0.2227;0.2464
2015-12-28;1876.33;0.2196;0.2325;0.2053;0.2492
2015-12-29;1893.32;0.2186;0.2226;0.2087;0.2327
2015-12-30;1859.15;0.2219;0.2184;0.2114;0.2478
2016-01-04;1804.42;0.2423;0.2351;0.2241;0.257
2016-01-05;1792.01;0.2425;0.2403;0.2235;0.2568
2016-01-07;1745.46;0.2493;0.2537;0.2491;0.2688
2016-01-08;1725.14;0.2499;0.2761;0.2513;0.2923
2016-01-11;1703.78;0.2513;0.2726;0.2653;0.3041
2016-01-12;1750.51;0.2742;0.2762;0.2759;0.2767
2016-01-13;1772.48;0.2642;0.2658;0.2615;0.267
2016-01-14;1776.96;0.2517;0.2853;0.2667;0.3075
2016-01-15;1734.87;0.2593;0.2999;0.2688;0.3119
2016-01-18;1679.22;0.271;0.2935;0.2799;0.2995
2016-01-19;1692.52;0.2733;0.2909;0.276;0.2988
2016-01-20;1674.57;0.2716;0.2828;0.266;0.3036
2016-01-21;1683.81;0.263;0.2947;0.2886;0.3027
2016-01-22;1727.22;0.2695;0.275;0.2649;0.287
2016-01-25;1729.62;0.2659;0.2661;0.2588;0.2824
2016-01-26;1713.36;0.2653;0.2841;0.2698;0.2897
2016-01-27;1728.84;0.2678;0.2598;0.2551;0.29
2016-01-28;1755.39;0.275;0.2574;0.2556;0.2595
2016-01-29;1780.25;0.2816;0.2482;0.2319;0.2587
2016-02-01;1777.54;0.2785;0.241;0.227;0.2584
2016-02-02;1731.64;0.2853;0.2349;0.225;0.2503
2016-02-03;1739.08;0.2692;0.2282;0.2219;0.2368
2016-02-04;1788.65;0.2877;0.2329;0.2195;0.2372
2016-02-05;1790.87;0.2712;0.2249;0.2125;0.2326
2016-02-08;1769.71;0.2713;0.2335;0.2026;0.2511
2016-02-09;1767.45;0.2669;0.2355;0.2154;0.2456
2016-02-10;1760.99;0.2506;0.2347;0.228;0.2389
2016-02-11;1758.93;0.2466;0.2472;0.2378;0.2694
2016-02-12;1765.53;0.2468;0.2569;0.2329;0.2628
2016-02-15;1787.98;0.2347;0.2444;0.2308;0.2575
2016-02-16;1783.93;0.1997;0.2531;0.2337;0.2685
2016-02-17;1847.95;0.2292;0.241;0.2352;0.2453
2016-02-18;1853.76;0.2227;0.2457;0.2354;0.254
2016-02-19;1841.06;0.2264;0.2406;0.2387;0.2471
2016-02-22;1859.73;0.214;0.2351;0.2305;0.2432
2016-02-23;1844.96;0.2176;0.2384;0.2236;0.2513
2016-02-24;1818.37;0.222;0.2372;0.2248;0.2563
2016-02-25;1838.17;0.2228;0.229;0.2242;0.2486
2016-02-26;1844.57;0.2182;0.2492;0.2379;0.254
2016-02-29;1824.08;0.2187;0.2412;0.2362;0.268
2016-03-01;1825.07;0.2185;0.2611;0.2494;0.277
2016-03-02;1825.15;0.1942;0.2609;0.2552;0.2694
2016-03-03;1877.15;0.2138;0.262;0.2572;0.265
2016-03-04;1873.51;0.1946;0.2625;0.2392;0.2751
2016-03-07;1895.41;0.1973;0.2536;0.2437;0.2648
2016-03-08;1876.49;0.1957;0.2517;0.2378;0.2795
2016-03-09;1878.59;0.1952;0.2695;0.2548;0.2893
2016-03-10;1887.31;0.1938;0.2678;0.2671;0.2688
2016-03-11;1910.87;0.1956;0.2405;0.2303;0.2572
2016-03-14;1913.83;0.1957;0.2782;0.2602;0.2939
2016-03-15;1906.08;0.1948;0.2622;0.2595;0.2636
2016-03-16;1905.69;0.1942;0.2793;0.2539;0.2999
2016-03-17;1944.21;0.1674;0.2891;0.249;0.3059
2016-03-18;1961.97;0.169;0.2064;0.1947;0.2162
2016-03-21;1952.63;0.1677;0.2003;0.1902;0.2333
2016-03-22;1962.98;0.1658;0.1885;0.1787;0.219
2016-03-23;1935.61;0.172;0.2027;0.1915;0.2159
2016-03-24;1936.19;0.1609;0.2034;0.1841;0.214
2016-03-29;1953.84;0.1599;0.2067;0.1902;0.218
2016-03-30;1999.93;0.1751;0.2008;0.192;0.2083
2016-03-31;1997.69;0.1674;0.1946;0.1853;0.2068
2016-04-01;1973.24;0.1769;0.1945;0.1808;0.2048
2016-04-04;1986.14;0.1766;0.1936;0.1864;0.2038
2016-04-05;1933.84;0.1844;0.1935;0.1846;0.2143
2016-04-06;1919.59;0.1867;0.1899;0.1819;0.2101
2016-04-07;1905.1;0.1849;0.1946;0.1891;0.2109
2016-04-08;1919.42;0.1826;0.1995;0.1899;0.2124
2016-04-11;1914.22;0.183;0.2137;0.1945;0.2267
2016-04-12;1907.72;0.1831;0.2089;0.1842;0.2195
2016-04-13;1944.36;0.1899;0.2023;0.1923;0.2168
2016-04-14;1951.75;0.1902;0.2035;0.1907;0.2166
2016-04-15;1939.95;0.191;0.2036;0.1849;0.2252
2016-04-18;1946.34;0.1911;0.2043;0.1993;0.225
2016-04-19;1964.84;0.181;0.1965;0.1937;0.2
2016-04-20;1962.88;0.1783;0.1955;0.1789;0.2095
2016-04-21;1950.38;0.1789;0.2138;0.1828;0.2221
2016-04-22;1943.03;0.1783;0.192;0.1747;0.2192
2016-04-25;1925.34;0.1743;0.1904;0.1774;0.226
2016-04-26;1916.35;0.1749;0.1906;0.1824;0.2101
2016-04-27;1892.48;0.1761;0.1997;0.1886;0.2152
2016-04-28;1897.98;0.152;0.1929;0.1896;0.2123
2016-04-29;1896.64;0.152;0.2059;0.1916;0.2199
2016-05-02;1899.72;0.1482;0.2;0.1902;0.2131
2016-05-04;1865.25;0.1556;0.207;0.1938;0.2224
2016-05-05;1837.71;0.1369;0.2137;0.2045;0.2221
2016-05-06;1852.71;0.1403;0.2105;0.206;0.2145
